"","latitude","longitude"
"369084",32.5149,-86.3851
"370115",32.4984,-86.0922
"370226",31.0566,-87.1668
"371147",31.0923,-87.5631
"371343",34.0879,-85.9863
"371635",34.4806,-87.8644
"371636",33.8303,-87.8117
"372359",33.715,-87.8169
"372536",33.7756,-87.8267
"373026",31.1172,-86.0501
"373128",31.2261,-85.6143
"373665",31.2081,-85.4337
"373792",31.095,-85.464
"374353",34.8057,-86.2483
"374889",34.5502,-86.0794
"375874",34.6388,-86.2577
"376423",34.7015,-86.0978
"377321",34.7345,-86.21
"378400",34.5994,-86.029
"378401",34.6863,-85.8796
"379213",33.6153,-86.6242
"379317",33.4511,-86.7672
"380095",33.7029,-86.5275
"380774",33.4885,-86.8923
"381773",33.4927,-86.7546
"382042",33.379,-86.9775
"383099",33.7247,-86.5579
"384038",33.4349,-86.7558
"384668",33.6229,-86.6206
"384957",33.4296,-86.7459
"385252",33.3963,-86.8399
"386303",33.4101,-86.8547
"386470",33.6523,-86.6167
"387533",33.4497,-87.0179
"388479",33.5121,-86.7428
"389551",33.7205,-86.593
"390312",33.4543,-86.7427
"390564",33.4673,-86.6746
"390909",33.4658,-87.0249
"391068",34.9129,-87.8829
"392135",34.9569,-87.9194
"392683",34.9776,-87.5097
"393077",34.8598,-87.6721
"393665",34.8337,-87.658
"393966",34.835,-87.5697
"395028",34.8578,-87.2947
"395396",34.8877,-87.703
"395864",34.832,-87.279
"396253",34.9102,-87.8082
"397092",34.8823,-87.7038
"397410",34.8421,-87.4362
"397732",34.9148,-87.6443
"398168",32.5949,-85.4711
"399077",32.5844,-85.593
"400113",32.6327,-85.4605
"400799",32.4836,-85.2195
"400975",33.7016,-88.0926
"401005",33.7725,-88.1039
"401233",34.5819,-87.1109
"402175",34.4972,-87.23
"403024",34.5807,-87.2063
"403166",34.8044,-86.8304
"404243",34.7853,-87.0363
"405025",34.849,-86.9987
"405870",34.8327,-87.1698
"406872",34.7869,-86.9536
"407944",34.9157,-86.999
"408963",34.7098,-86.8057
"409988",34.7779,-86.8645
"410507",30.6079,-88.2585
"411537",30.69,-88.13
"412612",30.6309,-88.2739
"412895",30.9156,-88.124
"413372",30.737,-88.274
"414432",30.6596,-88.2124
"415331",30.4411,-88.1196
"415653",30.6811,-88.1195
"415968",30.671,-88.108
"416936",30.6036,-88.0986
"417716",30.7363,-88.1818
"418770",30.6186,-88.2779
"418804",30.6117,-88.3342
"419850",30.2538,-88.1368
"420301",30.6682,-88.2632
"420991",30.6362,-88.2717
"421726",30.6602,-88.1612
"422267",30.6865,-88.0674
"422487",32.4481,-85.8172
"423141",34.6651,-86.3654
"424182",34.6996,-86.5574
"424948",34.647,-86.553
"426002",34.9352,-86.5835
"427019",34.5999,-86.5813
"427951",34.9134,-86.4513
"428497",34.7731,-86.4266
"429487",34.7337,-86.5565
"430554",34.7283,-86.7168
"431485",34.6136,-86.5555
"432136",34.72,-86.7361
"432869",34.7888,-86.7728
"433636",34.6706,-86.515
"434686",34.667,-86.485
"434989",34.6689,-86.4946
"436058",34.727,-86.7453
"437060",34.6688,-86.7289
"437134",34.652,-86.5583
"437920",34.7856,-86.7114
"438972",34.5678,-86.444
"438984",34.7296,-86.7048
"439966",34.7857,-86.7375
"441016",34.6333,-86.4861
"441150",34.8169,-86.7272
"441909",34.9869,-86.6437
"442589",34.8187,-86.6983
"442776",34.6146,-86.5767
"443022",34.5827,-86.9444
"443164",34.3638,-86.8217
"444243",34.4907,-86.6328
"445320",34.4552,-86.7744
"446367",34.5148,-86.9146
"447401",34.4223,-86.9375
"447410",34.4054,-86.6965
"447706",31.2875,-87.6418
"448378",31.4072,-87.3071
"449188",33.9793,-87.9214
"450266",34.1257,-88.0405
"450422",34.3306,-86.2925
"451364",34.3648,-86.2361
"452385",34.2785,-86.2912
"453400",34.34,-86.2675
"454209",34.2494,-86.3931
"455259",34.4222,-86.5691
"456287",34.2368,-86.1708
"456897",34.3424,-86.2131
"457969",34.3324,-86.4245
"458062",34.2747,-86.2369
"459081",34.3562,-86.3525
"460123",34.2725,-86.2228
"460382",32.0323,-86.2056
"461461",32.3772,-86.2575
"462472",32.3788,-86.2159
"462801",32.1678,-86.2933
"463542",33.0516,-88.2953
"463839",33.2034,-85.3485
"464911",33.1786,-85.3042
"465800",32.4948,-85.0295
"466781",32.2918,-85.1893
"467849",33.5834,-86.4633
"468855",33.8349,-86.3896
"469751",33.7068,-86.1842
"470672",33.5526,-86.2062
"470741",33.8083,-86.2996
"471816",33.7216,-86.4478
"472614",33.1483,-86.7762
"473227",33.4631,-86.5874
"473677",33.389,-86.7105
"473832",33.438,-86.6755
"474573",33.2811,-86.8304
"474599",33.3986,-86.6673
"475600",33.2185,-86.8587
"476597",33.4446,-86.6212
"477602",33.3963,-86.6353
"478556",33.4051,-86.7359
"479605",33.2462,-86.7903
"480600",33.2736,-86.7616
"481244",33.1429,-86.7717
"482169",33.2753,-86.8268
"482172",33.3476,-86.8127
"482237",33.3106,-86.7982
"482784",33.4198,-86.6378
"483849",33.1954,-86.8344
"484913",33.3111,-86.8144
"485880",33.2735,-86.8134
"486406",33.2495,-86.781
"486923",33.2649,-86.4948
"487461",33.3907,-86.7414
"488005",33.4441,-86.311
"489056",33.2243,-86.3195
"490100",33.4094,-86.0921
"491033",33.5379,-85.9708
"491074",33.5367,-86.185
"492081",32.8476,-85.8561
"492529",32.9884,-85.9492
"493590",32.7543,-85.8176
"493591",32.8271,-85.9608
"494042",32.915,-85.963
"494045",32.7903,-85.8414
"494105",33.0786,-87.4009
"495176",33.1853,-87.4979
"496223",33.237,-87.6869
"497291",33.2448,-87.5203
"498191",33.203,-87.47
"498826",33.8201,-87.3006
"498904",34.1939,-87.3895
"499943",31.5095,-87.96
"500972",31.9652,-87.6387
"501991",32.0166,-87.2904
"503056",34.293,-91.338
"503195",34.39,-91.5324
"503411",33.16,-91.9464
"504467",33.1145,-91.9671
"505492",36.1923,-93.1936
"506529",36.1547,-93.1086
"506662",36.1858,-92.904
"507650",36.4691,-94.2576
"508723",36.4496,-94.1186
"508756",36.419,-93.9009
"509265",36.4453,-93.9008
"509972",36.3275,-94.413
"511049",36.3344,-94.2328
"511072",36.3066,-94.1101
"511756",36.4251,-94.5304
"511788",36.4148,-94.1221
"511968",36.4657,-94.3043
"512065",36.4631,-94.2775
"512428",36.2054,-94.546
"512725",36.2858,-93.9392
"512832",36.4964,-94.3405
"513032",36.1843,-94.483
"513341",36.3269,-94.0234
"513619",36.2788,-94.2437
"514533",36.2577,-94.1286
"514642",36.3346,-94.2635
"514975",36.2967,-94.1424
"515460",36.393,-92.302
"516500",36.1021,-92.2108
"517444",36.3106,-92.5728
"517570",36.3867,-92.4975
"518597",36.3307,-92.2666
"519454",36.4533,-92.466
"520307",36.3711,-92.5327
"520393",36.3103,-92.5339
"521301",36.3253,-92.3912
"521381",36.1552,-92.2355
"521821",36.1972,-92.2688
"522185",36.2247,-92.2874
"522693",36.4144,-92.163
"522941",36.2025,-92.2342
"523283",36.3563,-92.394
"523383",36.2764,-92.3886
"523981",35.4964,-92.0511
"524591",35.4973,-94.2293
"524765",35.5732,-94.4147
"525697",35.4769,-94.3607
"526738",35.4425,-94.3343
"526779",35.4365,-94.3487
"527361",35.859,-90.6144
"528173",34.2226,-93.0039
"528897",34.1341,-93.0787
"529146",34.1448,-93.1031
"530100",34.0675,-92.9382
"530460",33.2919,-93.2938
"531030",33.3471,-93.1838
"531273",33.4833,-92.4731
"531594",33.5208,-92.5222
"531813",33.479,-92.3705
"532867",33.5369,-92.471
"533085",33.4542,-92.5043
"533170",36.4636,-93.8235
"534173",36.4038,-93.7454
"534178",36.4486,-93.7749
"534508",36.4671,-93.737
"535578",36.3607,-93.5701
"536480",36.2258,-93.595
"536835",35.3384,-92.8487
"537095",35.1815,-92.727
"537097",35.1236,-92.9025
"538157",35.1267,-92.9183
"538273",35.1577,-92.634
"538753",36.4116,-90.6234
"539046",33.9048,-92.461
"540118",33.6979,-91.5616
"540144",33.7721,-91.4759
"540570",33.6309,-91.82
"541403",33.6672,-91.8063
"542310",33.6344,-91.3908
"542735",35.0781,-92.4507
"542760",35.0999,-92.464
"543663",34.9596,-92.3786
"543667",35.1659,-92.1908
"543703",35.0489,-92.4415
"544778",35.2277,-92.4324
"545831",35.2596,-92.4054
"546910",35.1298,-92.3942
"547346",35.36,-92.4134
"548010",35.0685,-92.2616
"548333",34.9698,-92.4061
"549282",35.099,-92.4777
"549649",35.2965,-94.0174
"550712",35.43,-93.84
"551734",35.4709,-93.7401
"551816",35.4265,-94.0432
"552712",34.4637,-93.0914
"553410",34.6647,-92.9792
"554450",34.6642,-93.0338
"555158",34.4442,-92.9811
"555159",34.4601,-93.0496
"556234",34.4649,-93.1005
"557019",34.5646,-93.0191
"557165",34.4464,-93.075
"557278",36.2086,-90.5347
"558305",36.1918,-90.4662
"558843",36.0842,-90.5331
"559878",36.0952,-90.4926
"560286",34.2283,-92.3808
"560298",34.2922,-92.4081
"561366",33.8077,-93.8122
"561457",33.6563,-93.5983
"562518",33.4934,-93.6222
"562790",34.4468,-92.939
"563004",34.4339,-92.9343
"563391",34.2645,-93.1306
"563732",33.9518,-93.8396
"564661",34.1163,-94.0298
"564669",33.9988,-93.911
"564671",35.7913,-91.7806
"564758",35.8149,-91.4753
"564828",35.5527,-91.6972
"564898",35.7881,-91.5884
"564966",35.8606,-91.7074
"565029",35.7621,-91.633
"565084",35.5449,-91.5416
"565145",35.7291,-91.4311
"565201",35.7357,-91.676
"565258",35.8585,-91.3098
"565316",35.7943,-91.3849
"565329",35.8364,-91.5034
"565389",36.1961,-91.7594
"565622",36.1298,-92.1028
"566626",36.1387,-92.1254
"567665",35.9685,-92.0338
"568611",34.3301,-92.1272
"569435",34.2675,-92.089
"570468",34.189,-92.0386
"571249",34.2629,-91.9859
"571528",34.2098,-91.8805
"572450",35.394,-93.3363
"573148",35.5183,-93.3571
"573778",35.4647,-93.486
"573833",34.7841,-90.8199
"574312",33.3672,-93.443
"574469",33.1181,-93.7902
"575471",33.4673,-93.6288
"575788",35.312,-93.4269
"575858",35.3764,-93.4452
"576840",34.9646,-91.9657
"577918",34.7697,-91.909
"578626",34.639,-92.071
"578627",34.784,-91.8043
"579339",34.7943,-91.8976
"579782",34.9872,-91.9556
"580583",33.8934,-91.893
"580824",33.7571,-94.1816
"580948",35.972,-91.325
"581009",36.0223,-91.2712
"582086",36.0753,-90.9647
"582156",36.0771,-91.2889
"582773",35.8644,-93.9259
"583637",33.3767,-94.0421
"584698",33.4803,-94.0164
"584749",33.2819,-93.7976
"585774",33.4867,-94.0211
"586327",33.4005,-94.0402
"586479",33.3457,-93.9177
"586623",33.378,-93.9202
"586874",36.2353,-92.7137
"587742",36.3703,-92.6395
"588627",36.2531,-92.53
"589568",36.3141,-92.7641
"590597",36.1006,-92.7602
"591543",36.3392,-92.7686
"591873",35.9427,-89.8926
"591994",35.9371,-89.8926
"592452",35.9421,-89.9128
"592747",34.4938,-93.908
"593170",34.5261,-93.407
"593908",34.5266,-93.4193
"594237",34.5331,-93.5595
"594413",36.027,-93.23
"594452",35.8995,-93.384
"594512",35.9286,-92.988
"595511",35.9698,-93.1381
"596126",33.589,-92.8625
"597074",33.6574,-92.8288
"597279",33.5961,-92.9051
"597280",33.4915,-92.8172
"598207",33.6777,-92.766
"598547",34.5648,-90.9859
"598807",34.0331,-93.5069
"599886",34.0417,-93.5418
"600938",34.0791,-93.7281
"601000",34.0647,-93.6874
"601479",34.0756,-93.6135
"602515",34.598,-94.2895
"603592",34.5843,-94.239
"603676",34.5966,-94.2296
"604617",35.2714,-93.1539
"605644",35.3055,-93.0172
"606714",35.3115,-93.1328
"606771",35.2528,-92.9983
"607593",35.3687,-93.145
"608170",35.3978,-92.9906
"609024",35.2515,-92.9322
"609470",35.4504,-93.0095
"610509",34.7298,-92.3447
"610753",34.7025,-92.3285
"611341",34.7537,-92.3527
"612298",34.8572,-92.2155
"613373",34.8091,-92.2439
"614276",34.7892,-92.2341
"615328",34.805,-92.417
"615919",34.785,-92.2644
"616649",34.766,-92.406
"617716",34.7387,-92.5087
"617718",34.8923,-92.2439
"618795",34.8082,-92.2327
"619692",34.6675,-92.4304
"620525",34.8232,-92.2783
"621216",34.8323,-92.2444
"621559",34.8222,-92.2338
"622613",34.6566,-92.433
"623107",34.8446,-92.3996
"624019",34.7786,-92.3393
"625014",34.824,-92.2531
"626092",34.8515,-92.2315
"626222",34.8763,-92.4168
"626646",34.8356,-92.4673
"626812",34.809,-92.2362
"627014",34.7625,-92.397
"627955",34.8453,-92.2131
"628425",34.8429,-92.2115
"629296",34.8016,-92.2232
"630094",34.868,-92.3365
"630389",34.7893,-92.2563
"630647",34.9631,-92.7072
"631549",34.9619,-92.7579
"631559",34.9759,-92.8141
"632395",35.0023,-92.6263
"633106",34.9181,-92.6783
"633546",36.1569,-91.0562
"634337",36.4402,-90.9651
"634347",36.491,-90.8742
"634360",35.21,-94.26
"635411",35.2267,-94.2632
"636455",34.8442,-93.8652
"637532",36.0373,-91.5954
"638404",36.2276,-91.6058
"638745",36.031,-91.3949
"638947",36.2084,-91.5115
"640022",36.1682,-91.511
"641024",36.2407,-91.5922
"641336",34.7177,-92.5521
"642203",34.6333,-92.4537
"642302",34.4954,-92.6389
"642340",34.536,-92.7651
"643419",34.558,-92.4112
"643743",34.5538,-92.603
"644067",34.657,-92.5522
"644632",34.4918,-92.4048
"645049",34.6236,-92.4804
"645296",36.0518,-92.8434
"646363",35.7746,-92.6387
"646540",35.8643,-92.1106
"647505",35.8131,-92.1573
"648392",35.9034,-92.1168
"648548",35.8209,-92.0378
"649496",35.8674,-92.3777
"650444",35.8592,-92.0467
"651387",35.8258,-91.9405
"652335",35.911,-92.3101
"653283",35.8032,-92.1812
"654231",35.8823,-92.209
"655179",35.8374,-92.2014
"656127",35.9324,-92.2192
"657074",35.8339,-92.3912
"657075",35.947,-92.2358
"658022",35.8715,-92.3435
"658969",35.7375,-92.2745
"659917",35.8121,-91.8957
"660865",34.1008,-94.1136
"661571",33.8931,-94.1647
"661698",34.0472,-94.3769
"661905",35.6749,-92.5408
"662727",35.7567,-92.5246
"662729",35.4755,-92.3039
"663807",35.5758,-92.2728
"664197",35.0693,-91.8879
"664642",35.3681,-91.56
"664658",35.1937,-91.6902
"665707",35.4305,-91.5357
"665920",35.1254,-91.6433
"666005",35.2447,-91.8029
"666013",35.2451,-91.748
"666406",36.206,-94.1656
"666411",36.0741,-94.1374
"666575",36.1981,-94.0248
"666706",36.1136,-94.1025
"666816",36.213,-93.956
"667091",36.0479,-94.2393
"667270",36.0449,-94.3576
"668255",35.9828,-94.3105
"668935",36.0378,-94.2507
"669647",36.1355,-94.1066
"670378",36.1584,-94.2571
"671228",35.0524,-93.3852
"671375",35.0861,-93.3737
"671647",34.8958,-93.5971
"672643",35.0249,-93.4202
"672940",35.022,-93.1199
"673636",32.3471,-110.9996
"674231",36.3047,-109.2233
"674377",36.2949,-109.222
"674487",33.9417,-109.2412
"675291",33.8499,-109.1034
"675484",34.4341,-109.2617
"675994",34.13,-109.3077
"676465",31.4527,-110.1435
"676585",31.564,-110.3163
"677585",32.2279,-109.2276
"677755",31.5023,-110.2396
"678679",31.3688,-109.6594
"679185",31.494,-110.2502
"679577",31.549,-110.2776
"680656",31.4419,-110.1654
"680801",31.6867,-110.3806
"681849",31.4661,-110.2267
"682832",31.4233,-110.2386
"683633",31.5611,-110.2219
"683635",31.8814,-109.1958
"683674",31.6769,-110.3323
"684602",31.4303,-110.2318
"685016",31.4164,-109.8778
"685132",31.7494,-110.0795
"685364",31.3411,-109.5226
"686407",31.4594,-110.2836
"686611",31.4338,-110.116
"687128",31.3516,-110.2132
"688145",31.53,-110.2804
"689113",31.5176,-110.2743
"689134",31.3379,-109.553
"689278",31.4523,-110.2249
"690261",31.9551,-110.3483
"691234",31.437,-110.1296
"691859",31.3992,-110.1952
"691960",31.4583,-109.5969
"692357",35.0938,-111.6954
"693092",35.2432,-112.1951
"694076",35.233,-111.6687
"694293",35.2191,-111.6013
"695317",35.1926,-111.5874
"696192",35.1934,-112.1765
"697237",35.256,-111.7404
"698305",35.2306,-111.6731
"698594",35.2617,-111.5343
"699476",35.1938,-111.5927
"699843",35.1704,-111.6815
"700858",35.265,-111.5436
"701460",35.268,-111.538
"701733",35.3113,-111.5524
"702223",35.224,-111.5916
"702993",35.2006,-111.6424
"703276",35.193,-111.6019
"703461",35.1554,-111.6685
"703628",35.2131,-111.6443
"704202",35.1632,-111.6667
"704778",35.2044,-111.6187
"705517",36.9125,-111.4501
"706271",35.2242,-111.4533
"706701",35.2601,-111.5545
"706858",35.1739,-111.6805
"707569",35.2646,-111.4884
"707785",35.2402,-111.7078
"708219",35.1836,-111.5791
"708733",35.268,-111.5414
"709435",35.1935,-111.5814
"709543",35.1952,-111.6293
"710338",35.1006,-111.6998
"710476",35.2232,-111.5953
"711135",35.1639,-111.6833
"711898",35.2028,-111.6336
"712497",34.9092,-111.4479
"712893",34.948,-111.6302
"713630",35.0844,-111.6623
"713907",34.9425,-111.6479
"714438",35.1647,-111.6831
"714663",35.3065,-111.5438
"715182",35.1966,-111.639
"715338",35.3091,-111.5541
"716076",35.1848,-111.6763
"716756",34.8284,-111.7737
"717027",34.8551,-111.7631
"717318",32.8857,-109.81
"718368",34.2371,-111.344
"719446",34.3735,-111.4619
"719485",34.3181,-111.2922
"720264",34.2453,-111.3506
"720457",35.3678,-114.2429
"721073",35.1856,-113.9898
"721201",35.2328,-114.2719
"721614",34.7663,-114.4954
"722689",34.5219,-114.3233
"723010",34.521,-114.2802
"724088",35.1885,-114.5213
"724146",35.034,-113.6813
"724233",35.3579,-114.0099
"725070",35.4152,-114.2024
"725536",34.4559,-114.3176
"726159",35.1954,-114.0065
"726767",35.6126,-114.2662
"727475",34.4833,-114.3125
"727633",35.9459,-114.0725
"727913",33.4029,-111.6013
"727936",33.4267,-111.7432
"729003",33.71,-111.8415
"730070",33.786,-111.9774
"731061",33.6351,-111.75
"731139",33.3651,-111.9761
"731234",33.5454,-112.0815
"731277",33.4955,-112.0272
"731496",33.6648,-112.371
"732515",33.8186,-111.8818
"733548",33.3404,-111.9303
"734627",33.3252,-111.8905
"734678",33.3925,-112.1437
"734892",33.5041,-112.3399
"735966",33.4728,-112.055
"736069",33.3355,-112.4871
"737148",33.6546,-112.4481
"737900",33.7566,-111.9046
"738947",33.5339,-112.1957
"740022",33.2934,-111.8556
"740190",33.358,-111.8563
"741239",33.6143,-111.7534
"741349",33.3414,-111.8734
"741373",33.4929,-112.3967
"741411",33.5215,-111.9796
"742293",33.5617,-111.9739
"743282",33.4343,-111.7286
"743450",33.3034,-112.092
"743510",33.4741,-111.9395
"744564",33.5781,-111.9697
"744664",33.3741,-111.8053
"745742",33.6656,-112.0101
"745803",33.9322,-112.0826
"745874",33.572,-112.0132
"746925",33.3978,-111.7501
"748004",33.8591,-112.0992
"748127",33.6321,-112.2903
"749205",33.4654,-111.6445
"749684",33.5777,-111.9138
"749744",33.3364,-112.1497
"750823",33.6158,-111.9566
"751340",33.5039,-112.0882
"752386",33.5099,-112.3532
"753450",33.6074,-112.1342
"754512",33.5303,-112.079
"755043",33.4424,-111.6317
"755196",33.339,-111.9306
"755278",33.2213,-111.7756
"756355",33.798,-111.9816
"757364",33.6289,-112.1605
"758314",33.3982,-111.9128
"758696",33.727,-112.1978
"758717",33.864,-111.953
"758798",33.6203,-111.8384
"759551",33.4066,-112.4485
"760512",33.675,-112.4011
"760519",33.592,-111.7818
"760564",33.8829,-112.1663
"761287",33.6495,-112.265
"761358",33.3552,-111.8461
"762387",33.5204,-112.0687
"763424",33.5608,-112.0896
"763992",33.614,-111.7116
"764264",33.4514,-111.9182
"765323",33.6614,-112.0802
"766358",33.5511,-112.1466
"767437",33.478,-111.6924
"767521",33.324,-111.9099
"768296",33.3671,-111.7204
"769374",33.6258,-112.0591
"770430",33.329,-111.8382
"770444",33.4094,-112.181
"771505",33.5717,-112.1637
"772515",33.3289,-111.9739
"773047",33.754,-111.847
"774122",33.6678,-112.2963
"774966",33.6464,-111.9575
"774979",33.6582,-112.435
"775603",33.2954,-112.0681
"776092",33.5699,-111.9638
"776108",33.4919,-111.9044
"776140",33.4349,-112.4004
"777195",33.3255,-111.9573
"777244",33.4328,-111.6939
"777245",33.3718,-111.9059
"777292",33.6335,-111.8576
"777397",33.6069,-112.0407
"777866",33.368,-111.8622
"778917",33.4305,-111.7956
"779996",33.6468,-111.9872
"781067",33.7239,-111.8338
"781190",33.4478,-111.7674
"781213",33.4045,-111.9165
"781981",33.4658,-111.6992
"782049",33.4135,-111.7924
"782104",33.78,-111.9915
"782175",33.5658,-111.9077
"782178",33.229,-111.801
"783164",33.372,-111.812
"783239",33.3615,-111.9833
"783309",33.7375,-112.1904
"784335",33.4311,-111.5885
"785403",33.7062,-112.1721
"785447",33.3161,-111.9469
"785495",33.5979,-112.2246
"785527",33.2938,-112.0888
"786606",33.5873,-111.7433
"786712",33.855,-112.137
"786856",33.3504,-112.0945
"787935",33.5839,-112.1303
"788622",33.6027,-111.751
"788682",33.4065,-111.6103
"788750",33.2108,-111.7424
"789646",33.294,-111.766
"789717",33.3094,-111.7968
"790436",33.3476,-111.5999
"791498",33.4912,-111.9993
"792557",33.4743,-112.3017
"793619",33.3977,-111.9217
"793679",33.4519,-112.4214
"793894",33.5951,-111.9533
"794725",33.3707,-111.9503
"795794",33.5155,-112.0548
"795847",33.551,-112.0604
"796841",33.2204,-111.749
"797910",33.3116,-111.7517
"798013",33.715,-111.6832
"798107",33.5924,-111.8459
"798207",33.371,-111.8849
"798290",33.8006,-112.1099
"799369",33.4412,-111.7417
"800235",33.4592,-111.8819
"800838",33.4417,-112.4053
"801394",33.252,-111.7369
"801753",33.5486,-112.1425
"802597",33.2966,-111.9978
"803175",33.5919,-111.7731
"804244",33.3123,-111.7307
"805232",33.6159,-111.8861
"806288",33.3639,-111.7604
"806419",33.6734,-112.6306
"806511",33.5878,-112.324
"807170",33.5127,-112.4589
"808154",33.2556,-111.7963
"808201",33.4761,-112.0797
"809271",33.4801,-112.3631
"809384",33.4955,-112.3491
"810278",33.634,-112.4064
"811269",33.8765,-112.1386
"812301",33.7731,-111.9771
"813344",33.6195,-112.1381
"814422",33.6547,-112.4421
"814764",33.5904,-111.788
"814883",33.7182,-111.6827
"814962",33.5952,-111.9702
"815109",33.3949,-111.9318
"815878",33.4304,-112.527
"816624",33.4025,-111.6289
"816768",33.2952,-112.0944
"817557",33.9478,-112.7627
"818418",33.3702,-111.8645
"819252",33.6232,-112.0797
"820077",33.5763,-112.4536
"820772",33.4552,-111.9316
"821451",33.3886,-111.7333
"821694",33.8769,-112.1403
"822358",33.3802,-111.7613
"822821",33.8724,-112.6027
"823526",33.4203,-111.8418
"824154",33.3849,-111.895
"824256",33.2047,-111.842
"824804",33.3029,-112.0556
"825160",33.3929,-112.8155
"825680",33.4324,-112.7718
"825897",33.5763,-111.7569
"826361",33.6219,-112.4498
"826785",33.3359,-111.9408
"826946",33.2608,-111.7688
"827307",33.3629,-111.9254
